,Positive,ROI_past_ma10
0,False,
1927,0,0.0013019758835899728
1928,1,0.0010869617484631305
1929,1,0.0010454499620651861
1930,1,0.001283285918104519
1931,1,0.0016335903440203078
1932,1,0.0016088120868236145
1933,1,0.0017237450945670238
1934,1,0.0020444637163706796
1935,1,0.001928905800654882
1936,0,0.0015773110663203688
1937,0,0.0013933784399005173
1938,0,0.0011624811060983555
1939,1,0.0010377811913428407
1940,1,0.0013986267320657932
1941,0,0.001392319552286887
1942,0,0.0010951599396695798
1943,0,0.0009452670236751739
1944,0,0.000764192788459284
1945,0,0.0003472827631241094
1946,0,-4.123640758344312e-05
1947,1,-0.00016883397792466102
1948,1,-0.0002794347279717379
1949,1,-0.00024200895723629874
1950,0,-0.0002617720181465581
1951,0,-0.0003624810437576084
1952,0,-0.0006320923785906074
1953,0,-0.0011754390810053883
1954,0,-0.0014278517166224842
1955,1,-0.0014301010681824408
1956,1,-0.0012743199593249943
1957,1,-0.0012018086875040513
1958,1,-0.0008806737869769886
1959,1,-0.0004844507178600978
1960,1,-0.00018837933139523807
1961,1,-0.00022416094682471194
1962,1,0.0012738396598430252
1963,0,0.001603733238127276
1964,1,0.001544556306530804
1965,1,0.0018129030856228751
1966,0,0.0021095775756063495
1967,0,0.002042021801606046
1968,1,0.0018832715411283367
1969,1,0.001912046032071242
1970,0,0.0017957332396023923
1971,0,0.0017559146304664344
1972,0,0.0018730819856316472
1973,0,0.0019135356227133577
1974,1,0.0017467891622133707
1975,0,0.0017003646509082667
1976,0,0.0012849624108397669
1977,1,0.001085135763070698
1978,1,0.0012880012628320836
1979,1,0.0014565052591140994
1980,1,0.0019110885192954044
1981,0,0.0022592040000327506
1982,0,0.002296949099847122
1983,0,0.002226940331883926
1984,0,0.0021075456988618856
1985,1,0.0018681230627908532
1986,1,0.0019547413393150802
1987,1,0.0020448252631807755
1988,1,0.0020114460001086636
1989,1,0.0020467319742033317
1990,0,0.002118375686954795
1991,0,0.0021502845014827105
1992,0,0.001892284367232181
1993,1,0.0016864895641054971
1994,1,0.0017042749362800242
1995,1,0.0018118950863366193
1996,1,0.0020243808348297415
1997,1,0.002214389228139513
1998,1,0.002594008076186943
1999,0,0.0023374648719432763
2000,0,0.002157121936094464
2001,0,0.002068932312201423
2002,1,0.0022639064846524397
2003,1,0.0024234084306557543
2004,1,0.0025757149571134785
2005,1,0.00264023106966536
2006,1,0.0027914575608538154
2007,1,0.002902695215864335
2008,1,0.0028096905527289053
2009,1,0.0028148402314180886
2010,0,0.0029518373143638727
2011,1,0.003012901975346506
2012,1,0.00304285469427366
