,ROI,ROI_past_ma10
644,-0.009493161705551027,-0.0004233856053303838
645,-0.0192615713170972,5.2469675364010486e-05
646,-0.018230541231881038,-6.792627706261081e-05
647,0.00708658134978539,3.157221458985997e-05
648,-0.024198526688341063,0.00042287360625525123
649,-0.01414617716402835,0.0005363507199914537
650,-0.020127700959871535,0.0001381680798798479
651,0.025054419736224357,-0.00041407679290247955
652,0.040080331581421165,-0.00023164320717352838
653,0.001587168991730114,4.771009709600559e-05
654,0.026985574531586762,0.0005854346578806569
655,0.04306757656458054,0.0005943315310617034
656,0.020610191496267496,0.0009542108365305171
657,-0.0039004975124377703,0.0013319768515022506
658,0.007767377016530526,0.0005149291401362314
659,0.02501003613006832,0.0003105083926877192
660,-0.01714285714285712,0.0005448854835481514
661,-0.037896304424501266,0.0005615197763258322
662,-0.011081235231809658,0.00035996019055228303
663,-0.016558297322402257,0.00040498619501025174
664,0.01588746379809683,-0.0004508371010903078
665,-0.017276422764227643,-0.0006931405611949304
666,-0.024578709412248326,-0.0005516773885480661
667,-0.030788940777782322,-0.0009999742187155518
668,0.00012652889076339576,-0.0017415627477280194
669,-0.019451962110960733,-0.0015472084535847828
670,-0.00956998851601378,-0.0015546187656894914
671,-0.02589891878300229,-0.0016494668620932404
672,-0.039386189258311936,-0.0017468815580664449
673,-0.034226642922295075,-0.001873382190047678
674,-0.057361976947571384,-0.001989696956318834
675,-0.07381541725601139,-0.0024957167432397057
676,-0.0212936732766762,-0.003349418078824728
677,0.021840433043069027,-0.005401067318169285
678,0.07177806047558477,-0.005230820676169551
679,0.008498978264908101,-0.004802712615494308
680,0.04467272984307992,-0.004883862955499007
681,-0.026924339790796985,-0.004169991520989427
682,0.0013669917069169004,-0.004308037470361589
683,0.06273341842764625,-0.004351140244172397
684,-0.06691804273393143,-0.003954397912317149
685,-0.054731840380131104,-0.005049418957741994
686,0.004288876591034896,-0.006145797384998297
687,0.02149589117414933,-0.006154732831359921
688,-0.01775632853760689,-0.0058800156235644776
689,-0.10979879557443635,-0.005848724273101625
690,-0.04524671365974471,-0.00674353440599271
691,0.03970736629667006,-0.007073129796322005
692,-0.05250399961215888,-0.006454848866577296
693,-0.055826426133593315,-0.007082028269186117
694,-0.06577160959420733,-0.0077838648033441305
695,-0.07479431563201197,-0.008272193352849476
696,-0.09435375970029433,-0.008926452513802696
697,-0.003630862329803294,-0.009888624294179804
698,-0.036304587368787444,-0.009857581280077063
699,0.21666454000255186,-0.010221663208468623
700,0.0194867187061268,-0.007626297363380516
701,-0.13814987814784732,-0.006928926290979929
702,-0.0045633802816901535,-0.00817757439372537
703,0.11954368057640345,-0.008478185365492044
704,0.0009490167132388191,-0.007709879632138641
705,-0.044722719141323794,-0.007965648919711618
706,-0.044908251958364655,-0.008604408369189373
707,-0.013040801477584286,-0.00890830032615959
708,-0.04062146892655366,-0.008777680694643328
709,0.009241126070991377,-0.009109728890528397
710,0.1013904636868175,-0.009388054509125781
711,0.055925511226353995,-0.008199306538808864
712,-0.016714004806641918,-0.007262673428199582
713,-0.024673282359958696,-0.0071853619972466224
714,-0.02715135195781445,-0.007352836504176512
715,0.026149634016874375,-0.0075650827823753476
716,-0.031712832108535975,-0.007718296072645345
717,-0.08540218470705059,-0.00823682637928385
718,-0.025918307375844822,-0.009143047288182028
719,-0.04306363581838889,-0.009159909069560252
720,-0.0503776803118909,-0.009514096075440041
721,-0.05728155339805822,-0.00985741236407793
722,0.033205450456409456,-0.010218942609110635
723,0.06258987879202894,-0.009830833882161489
724,-0.010343918829885316,-0.009312690555317287
725,-0.01839762611275959,-0.0091195320020118
726,-0.0709553464952962,-0.009009001800154674
727,-0.12127976190476195,-0.009694700664577534
728,-0.04528274458496887,-0.010949522973130238
729,-0.01933176040794575,-0.011545784373988576
730,0.04756604333630155,-0.011748412271528485
731,0.0871569866884807,-0.011518132139998296
732,0.045266609637867085,-0.010872043077770477
733,-0.08463971397139716,-0.010338138645679874
734,-0.04035405631446886,-0.010999525265187795
735,0.03592592592592588,-0.011197764658849037
736,0.016659262549977787,-0.010561058654468372
737,0.027023121387283095,-0.009969289026336725
738,0.11470696645779581,-0.010073283818655845
739,0.05511919525974921,-0.009303623979948534
740,0.03738505939995968,-0.007763092210631385
741,-0.029140014214641203,-0.006796265912999362
742,0.038097740409879025,-0.00700913854974441
743,0.05060810810810817,-0.007110202328915452
744,0.03588699414609325,-0.0064796657406781775
745,0.0022868758734596218,-0.006025864182161735
746,-0.02621018309505881,-0.005810379710256167
747,-0.020629613273610386,-0.005890176128887945
748,-0.04465146161259246,-0.006167338075121903
749,-0.03412549375121421,-0.006371867424364417
750,0.008379330983573791,-0.006571660590236276
751,-0.003711312876930041,-0.006286590270801822
752,-0.021880544056771038,-0.006574247596933366
753,0.00964994010382016,-0.007193856353315288
754,0.022783128528727853,-0.007113228642194387
755,0.05628899835796383,-0.007155253102222976
756,0.06306247976691493,-0.007023038884289144
757,0.04070708328146391,-0.006598516001582669
758,-0.032941317652706165,-0.0061524401936436535
759,-0.009493670886075964,-0.00655952714033602
760,-0.010106716886377988,-0.0069045642104974625
761,-0.045207735952656924,-0.0068342028079326714
762,-0.006253553155201877,-0.0069073171232142275
763,-0.034606511150986966,-0.006859040302448149
764,-0.035514018691588906,-0.007039522440733997
765,0.00705029208352906,-0.007553537265630854
766,-0.07297261889165457,-0.007310270117153288
767,0.013157894736842098,-0.007794209211947349
768,0.06291574279379167,-0.007354740856801105
769,0.08942816920292287,-0.0067268487177708225
770,0.04722527295044901,-0.005638047404631987
771,0.020419459991389343,-0.005070094789967359
772,0.06805802068670057,-0.004606911002223442
773,0.015783873256089005,-0.003532468902773317
774,-0.01745534678728828,-0.0030323637409894765
775,-0.011940644562949236,-0.0026332974393866453
776,0.018468710776403104,-0.002014549712456024
777,0.0012247754578326112,-0.001616925871925231
778,0.040126902062158416,-0.0018230824477775953
779,0.08908163863330022,-0.002139594031911859
780,0.06255254750294265,-0.0013337674282279377
781,-0.0344400796426842,-0.0011549692516293103
782,-0.04772026782867477,-0.0012301266501481825
783,0.011466740885054285,-0.001720999245504099
784,0.012785698121747112,-0.0022336660209300186
785,-0.05394969108561342,-0.0014366286123732334
786,0.019027849852966516,-0.0014288071194280567
787,-0.013234363312043173,-0.0012814173868087404
788,-0.030797607735733,-0.0016287199316706656
789,-0.023582954075300012,-0.0017591327236519266
790,-0.00443369609028607,-0.0008969743086605631
791,0.032049734427812664,-0.0004888441329659768
792,-0.014540145985401513,-0.0005654204516545506
793,-0.02304360381172399,-0.00018578191538697698
794,-0.017402784445511146,0.00014204630783171628
795,-0.02355691422406046,0.0006257345593186781
796,-0.033777239709443005,0.0011381085733981934
797,-0.05422282675899598,0.0017438737733067066
798,-0.02500000000000005,0.0012379541290147796
799,-0.053134755463059236,0.0013510000027026536
800,0.027307846010390456,-0.0013469929519534574
801,0.06592081463120522,-0.0012687816789108209
802,0.04329617936988595,0.0007719252488797046
803,0.021644749260680787,0.0012505208453954656
804,-0.019667912505361238,0.000271531532238239
805,0.028683500858053487,6.536224005223838e-05
806,0.040374414976599056,0.0007994244400460113
807,-0.014561078952079715,0.0016522511093956483
808,-0.0045780374676223775,0.001637048334650694
809,0.055407694168884566,0.001997482649240007
810,0.04079065588499552,0.0024591483302189385
811,-0.006977280590473876,0.0018531502522007187
812,0.008210742387957565,0.0012241223340324404
813,-0.01538983818037795,0.001473369805978435
814,-0.020892795981276382,0.0015662042477742428
815,0.0160989267382174,0.0016287898075396231
816,0.014773247824095354,0.0015282827347530533
817,0.0544577472974544,0.001993143534079367
818,0.017762868455785247,0.0033917428541244167
819,0.010250507043797645,0.003828554612440717
820,-0.022756968641115018,0.004361696041062583
821,-0.001653074718977204,0.004637903157770342
822,0.02478975430110477,0.005194187944561152
823,0.023306115827610458,0.005110030983008104
824,-0.006510626849609943,0.0047171933533639195
825,0.006784692038587942,0.004755526273166674
826,0.0589451913133403,0.005007349454680149
827,0.028176390489158876,0.006306354832766514
828,-0.01739130434782601,0.007800916356705722
829,-0.012107414497852761,0.008079830759077151
830,0.020449354650236333,0.00815207421817808
831,0.007693515465536185,0.007880907331317428
832,0.00510440835266826,0.007086272619087983
833,-0.0002587723838112585,0.006684650606235995
834,-0.0016115616552297891,0.007528460022111855
835,0.020096839693861685,0.007915884968704245
836,0.0258825965420851,0.007757594106383603
837,-0.005250403877221427,0.007849827446304677
838,0.017601537605583882,0.007527092193659632
839,0.012143717382577215,0.006556037905137511
840,0.00874169538938009,0.006126283126365792
841,-0.025049115913555964,0.005839849486259996
842,0.00800988875154514,0.005880758469270848
843,0.012696523334821219,0.00557987995268751
844,-0.009424603174603204,0.00520076410495464
845,-0.04994883290287998,0.004747648131747675
846,-0.016730886229973693,0.004225291043984279
847,0.003134796238244438,0.00432008401263513
848,0.014661558109833996,0.004557728107753679
849,0.010528447054059446,0.005150858304977943
850,0.0027238335435056343,0.005597397713030679
851,-0.013913043478260926,0.005540842738629997
852,-0.007058230400806683,0.0054388254326166886
853,0.019392535133229208,0.005587048569176333
854,0.03471478819391346,0.005684474519470423
855,0.011772239188257247,0.0058037911161222784
856,0.02092500244450964,0.005358623524425213
857,0.03505284592262203,0.00493724875120116
858,0.023094908622417348,0.004880706377612742
859,0.01265585450454668,0.005441068640363977
860,0.033535012429060575,0.005662563894270203
861,0.020700417680268007,0.006098981187424588
862,-0.014185670676961738,0.0067580627237538386
863,-0.00881938446151747,0.00667874154853624
864,-0.01362124732358426,0.006936612815430935
865,-0.016580405807722274,0.007155540529110981
866,-0.01605738084220268,0.006919233550198468
867,-0.023637895525182473,0.007488385930692986
868,-0.013035646568069775,0.00712042802807274
869,-0.009863718669589351,0.006360914134454126
870,-0.005088814210273654,0.005367995255729004
871,0.010622446527276999,0.004844854384121778
872,-0.025942382112655902,0.004746884249480654
873,-0.027027027027027098,0.00380688022148709
874,0.006485530388640462,0.003378771218655928
875,0.01720682407000054,0.0036181799904152156
876,0.045017182130584275,0.0039096546767447135
877,0.02525959913064472,0.004175139390286525
878,-0.010318465362787941,0.004415487627014647
879,-0.011827906319212192,0.003911033952765183
880,-0.03702133672460088,0.0029019385032400587
881,-0.01394834303304317,0.0019061996609646237
882,-0.0242811501597444,0.002111117027061034
883,-0.014046593578700101,0.0023455082037503374
884,0.02597402597402606,0.002090374859112794
885,0.020417199645773914,0.002222258137635583
886,0.03595297331577152,0.002965927044949456
887,0.020451272203552525,0.0031351782795775063
888,0.034092516621870225,0.0034720346347334634
889,0.03013392857142866,0.0041209358783094955
890,-0.014732796486090771,0.004658104704776783
891,-0.006552233296419285,0.004555113700818735
892,-0.004601440855217333,0.004169094023576416
893,-0.0075571421948166136,0.004268481074878258
894,0.021847719527566305,0.004423345691047332
895,0.04208809135399674,0.004815850730778106
896,0.020630845406198424,0.005472300786558678
897,-0.013886400286687075,0.006016381637715093
898,-0.010782892352301537,0.006419745902438181
899,0.019238678426175475,0.006561916978915168
900,0.0009930934862095375,0.0072856513178075144
901,0.004973136184006059,0.007022503792565705
902,0.011131394986419699,0.006413027008093712
903,0.00395713841091999,0.006091379164259051
904,-0.012355956710336034,0.005914503055761442
905,0.006157093851702022,0.005987622613711694
906,0.0020608611768832713,0.00576235854364818
907,-0.0026338893766462805,0.005379223005651023
908,0.010834140755747415,0.005498494901405356
909,0.015092352915368742,0.005652616683639053
910,-0.004669058838787828,0.005249463271103896
911,-0.03864087729902434,0.004794866123866062
912,-0.013806531551464626,0.004478230156780558
913,-0.0025138034744355267,0.004258057417386336
914,0.04640813731722822,0.0043868177644457605
915,0.029262255226981414,0.005059827097430806
916,0.006866952789699546,0.005191460382318447
917,0.008593048608439105,0.005112397431974488
918,-0.0024275979557070765,0.004653750445084336
919,-0.014199983095258278,0.004451845780969412
920,-0.008144294729660568,0.004207340879578853
921,-0.016137273269181726,0.0043534676186933975
922,-0.008734573266121983,0.0042086256331913515
923,-0.014517320815404022,0.0038733823575190845
924,0.003725782414307104,0.0034951479910889393
925,0.012010169194354384,0.00359751208372811
926,0.0023143094188026775,0.003649766855285774
927,-0.0006885274119975755,0.0030834580363403984
928,0.025896587743732664,0.002794808857328834
929,0.011774276417194725,0.0032276877782444206
930,0.01002378525314311,0.003466504687394896
931,0.01494755615949714,0.003362248993423963
932,0.027798805618639014,0.0034347894003635727
933,0.024860498042808477,0.0036617333730232806
934,0.0018327699262818745,0.0039129260772894775
935,0.00048264489401924363,0.003947369393104594
936,0.023227233624185765,0.00375122744510617
937,-0.004906066770372215,0.0037246738159271765
938,-0.008019470156399582,0.0037281171869956685
939,-0.015968701345363087,0.0034719071093758337
940,0.008569465216864079,0.0031907829220964314
941,0.007429240521661903,0.0031890606203712714
942,-0.007359705611775543,0.0035138441847234496
943,-0.0256143856143856,0.0033601482410902423
944,-0.01710233029381965,0.002977039151598175
945,0.009871545991491414,0.0029002618804060097
946,0.022739378047281565,0.003498465669349724
947,0.05253961804144648,0.003893168312122276
948,0.030430430430430522,0.004387216530154297
949,-0.006383633287186682,0.004544905253360263
950,0.014308917936421955,0.004375784449947801
951,0.005153261823872832,0.004491635293876964
952,0.0208412710508269,0.004682298346898301
953,-0.0048030018761725055,0.004961293361414637
954,0.030171445683911068,0.004719337991320621
955,0.008688033876031231,0.004673904566220596
956,-0.0017352324488468592,0.004643062513098336
957,-0.0009779065555959386,0.004416460164164772
958,0.007593648948152363,0.0040561526393825915
959,0.006720674247102928,0.0039011400426399423
960,-0.0018711766822597405,0.0038417882400655044
961,-0.013410030559050734,0.0034877263489523007
962,-0.019364664926022537,0.003146621866559114
963,0.005798475620874629,0.0030948319240685063
964,-0.012694090808742325,0.003241010524892427
965,-0.029098703091510122,0.0032502820900408456
966,0.000372009969867277,0.003125099117202968
967,0.019489576657745,0.003289393025323667
968,0.01451952562160567,0.003720667747152942
969,0.014006323064480563,0.003996219469049696
970,0.02703097070732873,0.004234919886390396
971,0.020359712230215918,0.0045561177355664196
972,0.013917983312622107,0.004653490392595809
973,-0.00462298182327599,0.005052094046848588
974,0.004385041745597418,0.0052761344988861
975,0.012283718808128312,0.00525512961245567
976,0.004308697314013525,0.005205898559836946
977,0.0030932851383288834,0.004798813711671239
978,-0.0063407366342124,0.0045771505717480815
979,-0.006616290002437699,0.004616927859033836
980,0.02255823744035927,0.0046690440222015815
981,0.011471943991959251,0.005264839763851182
982,0.0055566989092406,0.0055190426341012065
983,-0.011345826235093642,0.0058174211247910565
984,0.019211289252156902,0.005844428798227121
985,0.015897594714565928,0.00577680143100843
986,-0.0010531322190515092,0.005731605381696351
987,-0.008891443253659675,0.00536154432634812
988,-0.0068179505444184085,0.0050681171717759975
989,-0.011421448064418268,0.004659012500113111
990,0.004821996511747095,0.004243458733754642
991,0.009450760169839716,0.004439006663733021
992,0.0068358046524282096,0.004599036598395611
993,0.00010151597184633718,0.004713409053472066
994,0.0017470770057789232,0.004789995635138696
995,-0.003524436090225602,0.004588989209920822
996,0.007509681764606898,0.004132863935478599
997,-0.008273561301084297,0.004001652299062683
998,-3.349859305906105e-05,0.0040577806889187116
999,0.0044584492641882075,0.004165274626511136
1000,0.005312928125104527,0.004017472334891263
1001,0.017211017709406085,0.004060670681280213
1002,0.02483032610494951,0.004183049496534213
1003,0.01623366039704019,0.004320038807719512
1004,-0.0036318056180497382,0.004442804027580714
1005,-0.0031981578610720224,0.004530045538503577
1006,0.002390489727354985,0.0044364930213758366
1007,0.0031980555822060186,0.0044397893068805535
1008,-0.004716530163485191,0.004498108756469076
1009,-0.030168843580758112,0.00434260204727675
1010,-0.050727876388711485,0.003889990082315482
1011,-0.012098360655737697,0.0034294019068162452
1012,0.015389807627404665,0.003694827073249111
1013,-0.023105146597031542,0.003986790465037805
1014,-0.01837375559564375,0.0037808770338118446
1015,0.02318649707136192,0.0031330581046831248
1016,-0.0066725978647686444,0.0030723005231269294
1017,-0.0067209294471274016,0.0029369050165822474
1018,-0.0018554150632216204,0.002783765236026583
1019,-0.005114566284779051,0.0027894870649514377
1020,-0.057292558474024924,0.0028803412330562295
1021,-0.043393621916256654,0.002388858595612586
1022,-0.007639726578206584,0.002116295109141837
1023,0.007688022284122537,0.0021272435760209905
1024,-0.012919419733490827,0.0023492970070162563
1025,-0.026713635696462547,0.002182844985538277
1026,-0.010129494267374192,0.0017956069366301078
1027,-0.006502971185110473,0.0016711688997683388
1028,0.01094304388422038,0.00161302446203721
1029,-0.003590325018896619,0.001463489023442087
1030,-0.010641068571641021,0.0013098430090811735
1031,0.009604477047568708,0.0011031944708333324
1032,0.007391565360948624,0.001049763679714048
1033,-0.009443045474744524,0.0008456912771371443
1034,0.004377104377104437,0.0005026558419616141
1035,0.0016517136529148907,0.0005280991864698399
1036,0.015632614807872598,0.0005397898740587963
1037,0.0019714328224967625,0.0004638436858956646
1038,0.0022486821248203404,0.0005326186818243544
1039,0.005984240261670966,0.0006353002046365536
1040,0.003323854193596167,0.0008548296207068942
1041,-0.02244935207154582,0.000802373510474215
1042,-0.021231188137027568,0.0005035875845421377
1043,-0.014880729828759298,0.00036487275928961753
1044,-0.0006064741111362602,0.00047220931714588054
1045,0.010001136492783218,0.0006371678789727145
1046,0.022426942535679218,0.0006384637839856325
1047,0.018357523972986144,0.000635339428869609
1048,0.022545588506170583,0.00029351848818500565
1049,0.032429072828312394,0.00021467006894240623
1050,0.0019931662870159537,0.000602797130097397
1051,-0.008101319559910922,0.00047963961360333694
1052,0.029657387580299795,0.0003470937997654994
1053,0.03083356960589732,0.0004352549650602284
1054,0.009185164567531786,0.0007916206798809267
1055,-0.04243103682565569,0.0005817578687171338
1056,-0.0026091248854100877,7.056716170026463e-05
1057,0.006614509246088242,6.182823733463234e-05
1058,-0.0033400133600534,0.00013775239535147415
1059,-0.008349844324936363,2.841577226941652e-05
1060,-0.01541990119971773,-0.00012228941345097637
1061,-0.012790572342183748,-0.0002577766586255563
1062,0.0005021520803442839,-0.0002515820764568864
1063,0.03182800424861757,-5.291390639321821e-05
1064,0.006576360842060027,0.0002073813798842112
1065,-0.004983740986851495,0.0004000858963922347
1066,0.006600894314713656,0.0006412355174388209
1067,0.007596734114305951,0.0007035243608872849
1068,0.010537109720306984,0.0005845959354528943
1069,-0.004724574788269135,0.0005447717764399074
1070,-0.010385600505245358,0.0003574627979124104
1071,0.0003521994857886306,-1.6702914213330456e-05
1072,0.005142938213804315,-0.00021677804165760336
1073,0.008336850991979755,-0.00030452849264578125
1074,0.03423017326384008,-0.0001749301644932238
1075,0.028755889024603066,0.0001235211506892028
1076,0.008871431957471318,0.00028824285285395035
1077,-0.07095620487212353,0.00033387019928852833
1078,-0.022890198026829404,-0.00040662470081599585
1079,0.011469142545057471,-0.0005721193147421659
1080,0.00025237957888662093,-0.00039126498926721426
1081,-0.016911421492944525,-0.0006143235678819408
1082,-0.012704502678442128,-0.0008981572227309785
1083,-0.02851405622489961,-0.0010807692386078057
1084,-0.029183164686904163,-0.0012524515385058655
1085,0.0004910663695085386,-0.001736396077896476
1086,-0.0001877440672875164,-0.0018904613613470497
1087,-0.014384716238995973,-0.0018818074798294102
1088,-0.0009780686905164614,-0.0019367402096827733
1089,-0.038214868505939026,-0.0018783413911437536
1090,-0.03183819064966601,-0.002146275595558961
1091,-0.004626306133843809,-0.0025128774671730925
1092,-0.03067195538624672,-0.0026536481302099272
1093,0.043400071933820825,-0.003028725730596677
1094,-0.009563053957393904,-0.002595740170976932
1095,-0.019915533341082516,-0.00270884148060866
1096,-0.0022631496800373974,-0.002872752453117229
1097,-0.01736876716568017,-0.0029704807675636716
1098,-0.00352747511170329,-0.003061432826209631
1099,-0.016598328339378566,-0.0030963725913960728
1100,-0.030519098922624846,-0.0033069403674317404
1101,-0.042837587567436934,-0.0036652606379090347
1102,-0.026855589422522492,-0.004265746690677464
1103,0.017294257965581882,-0.004782605845952185
1104,-0.00764722995719215,-0.004771999870266768
1105,0.015620332038752066,-0.004812154113658192
1106,0.017407161803713482,-0.004623969214659952
1107,0.0016071207813080101,-0.004473802493896366
1108,-0.021044521936582586,-0.004489711841905347
1109,0.02690676203942443,-0.00465299175963632
1110,0.038878397241152794,-0.004082235703434495
1111,0.007304277643260703,-0.003186172967135852
1112,-0.028427491903562484,-0.0029921465841458677
1113,-0.028625190167347287,-0.00343031957945554
1114,-0.028340910021706137,-0.003485520015158697
1115,-0.0004100881689563023,-0.0035851915594193205
1116,0.01688641184544359,-0.0038211574118225027
1117,0.0014493353762060305,-0.003585567314720381
1118,0.00707099276738454,-0.0035038646664870467
1119,0.03767888162792615,-0.003414600588180985
1120,0.007892723392260216,-0.002986666109053933
1121,-0.006786252877212396,-0.0023348132903910812
1122,-0.027792135501570437,-0.0019687396000006387
1123,-0.027298161470823278,-0.0021702636892342777
1124,-0.015987601451935184,-0.0025201255267837354
1125,-0.024211087857523926,-0.002550807343968179
1126,-0.014537426583912945,-0.0025257818655787926
1127,-0.01042844578464635,-0.00256986118874418
1128,-0.03876886652855869,-0.002609115934739539
1129,-0.03987928432851908,-0.00310623503886733
1130,-0.034034517588160375,-0.0034691246319635545
1131,-0.019652712343518623,-0.003703059122128748
1132,-0.012577478170384116,-0.003995631016039621
1133,0.013995139951399576,-0.004195321451352948
1134,0.04166476728814326,-0.003960939597091508
1135,0.03074889867841405,-0.0035880629679811192
1136,0.00817034967403271,-0.003297091117726128
1137,0.03561458421453353,-0.0033717137690645266
1138,0.01880929693002441,-0.0030352822551441595
1139,0.008483563096500465,-0.0028696761070921184
1140,-0.0653366380886596,-0.0028446828787438232
1141,-0.0063032367972743536,-0.003531287801566381
1142,0.04463898760509657,-0.003369826648823666
1143,0.03570964247020589,-0.002711124891402425
1144,0.0016925363276089687,-0.002205221168412773
1145,0.014140411808484195,-0.002182231064025321
1146,0.0170386069899846,-0.002140838310868311
1147,0.00723068752808534,-0.0021947216663252573
1148,-0.01266647660163733,-0.0023059900307742655
1149,-0.020103342483449013,-0.002658110681852344
1150,-0.0022613271934874245,-0.003183434834969959
1151,0.022452720153294952,-0.0032259797697749924
1152,0.0017161068889433174,-0.0029204393726429334
1153,0.03221995926680243,-0.003199852179556498
1154,0.03231306324592031,-0.0031859882829474474
1155,-0.011216429699841924,-0.002954709296163562
1156,-7.906700929030169e-05,-0.0026425632249054243
1157,0.0029039700851301543,-0.002617262646144226
1158,-0.02111919818637395,-0.002654368037753807
1159,-0.011480871903978217,-0.0028321598860170127
1160,0.0049956649188719685,-0.0028634701618074315
1161,-0.006946146931437513,-0.0026593145006215345
1162,0.014168869795108965,-0.002600870246514072
1163,-0.01304650116559649,-0.0024642030693664257
1164,-0.04583044771255143,-0.0029129481235085656
1165,-0.039501557632398716,-0.003437016209054681
1166,-0.008325505934591361,-0.003782194375510153
1167,-0.0219066585851589,-0.003931458378003203
1168,-0.006722542343286277,-0.004226492304997852
1169,0.0022200515051949204,-0.004399088825633784
1170,0.0060457373170945215,-0.004329642562699143
1171,0.0002648889673745189,-0.004165329184475744
1172,-0.019843342036553534,-0.004166202289659886
1173,0.02272727272727275,-0.004416065092163465
1174,0.018004567012120123,-0.0042721608748105344
1175,0.016145046406216192,-0.004434416937327734
1176,-0.013036093418258994,-0.004560525363511602
1177,0.013119408121128748,-0.004779600617268905
1178,0.023622385431430658,-0.0039388444873363826
1179,-0.0035124398912816366,-0.0034737186527537822
1180,0.006798748696558897,-0.0036235344771171733
1181,-0.0009555860235156831,-0.0035580707859404503
1182,-0.002860103626942996,-0.0033985124312461623
1183,0.002331293451563225,-0.003300068440731171
1184,0.02127305274551428,-0.002991614943966542
1185,0.05067735007434322,-0.0024870527696423585
1186,0.04255578093306292,-0.001985189932594011
1187,0.012426986553765288,-0.0015577546825905066
1188,0.0012076824184814455,-0.0012896376546628944
1189,0.024654449448672244,-0.0012677801435729153
1190,0.01662007429249811,-0.0006390869640268024
1191,-0.0031735237447579243,-0.00015450431460516128
1192,-0.0108610164413317,-0.00013997649071430246
1193,-0.0038987092622732606,5.813289873484772e-05
1194,-0.006683280471227843,-0.00041485491322609314
1195,-0.01440096509085423,-0.0003860571783644326
1196,0.025272132145847552,-0.0003309114958621497
1197,0.01130648515787487,-5.555867760330024e-05
1198,-0.017154501667284165,0.00023119384563225016
1199,0.0002608339233148011,9.492358007644146e-05
1200,0.01140071254453411,0.0002635152027033751
1201,0.005417238692441974,0.0006827133173749647
1202,0.005881700144268235,0.0011652615799737538
1203,-0.011067684552726642,0.0014926344756416609
1204,0.10526509032163298,0.0012090150504585758
1205,0.03077384723102063,0.002338138253246827
1206,0.01210992081974863,0.0024896734051695125
1207,-0.0014439011584025127,0.0024367009953298645
1208,0.0063409665867201325,0.002406190775932759
1209,0.001666339933346373,0.002680045661165786
1210,0.007477062722434521,0.0024276414401050057
1211,0.004901006166828922,0.002113628094917823
1212,0.005474809359316974,0.002089595380153505
1213,0.00457509977611222,0.0024286183927822993
1214,-0.010246826061738578,0.0027606212922168943
1215,-0.0033350602253593214,0.0029415621318165702
1216,-0.00019469773177143224,0.00291231241125254
1217,0.002454463247642394,0.0027415013154803896
1218,0.010968743933216807,0.0027515525941947533
1219,0.0007037072577808505,0.0027905301058530757
1220,0.005771080474511098,0.002420778362151623
1221,0.001280737704918142,0.0023995619329741317
1222,-0.011321831789927671,0.0024802318387954375
1223,-0.007868957764573777,0.002644934875911865
1224,-0.026470208924426218,0.0028392269129743604
1225,-0.03016596160104145,0.0027344008382494496
1226,-0.032103100980652,0.0026748521008142746
1227,-0.015538627477416791,0.0024991953568468837
1228,0.019775265548686645,0.00244809353991918
1229,0.0031208657010073576,0.003033534860691633
1230,-0.009672021419009325,0.0034635363609868968
1231,-0.007584260109512504,0.003707161322678408
1232,0.01354663036078952,0.0038278458450184687
1233,0.004558598401088729,0.004089086930330205
1234,-0.014144080127228878,0.0039947215148270964
1235,-0.056802767227346715,0.003436633040673376
1236,-0.017359540789702588,0.0025611163816157676
1237,0.015685996167222716,0.0023058174769784146
1238,0.007624200688637537,0.0021065315965053065
1239,0.015648573734255065,0.001994680634091438
1240,0.011287769289008293,0.0020663307404689838
1241,-0.001216503902950068,0.002832574814245663
1242,-0.000776292696098155,0.0028834421431889056
1243,-0.0028259991925717663,0.0024292893401769585
1244,0.002492673560817897,0.0020439329235491816
1245,-0.0037141136318008887,0.002051934295881271
1246,-0.011343862936688483,0.0018733890414784201
1247,-0.004203093476798925,0.0015895643422116894
1248,-0.003437584254516172,0.0014752265321628468
1249,0.006862745098039123,0.0015675154556340585
1250,0.014179154626705095,0.0018371763314489397
1251,0.01158288270245019,0.0020015811496508647
1252,0.0003969566655640243,0.0018928827751424173
1253,-0.00488497210944984,0.0018796912729086243
1254,-0.006331421752245914,0.0015086419591461018
1255,-0.0017588690140376755,0.0011221971091644395
1256,-0.005210753401924969,0.0012167727160224818
1257,-0.00674908118944216,0.0011654558520961353
1258,0.012756554056316342,0.001068925339350412
1259,0.009445970389227551,0.0014076828617773153
1260,0.005707498927781865,0.0016169512847093725
1261,0.02237464207231813,0.0016240696247984718
1262,0.00942254212334368,0.0019172775148360282
1263,-0.002757412573801226,0.0018698142381183753
1264,0.001949887881446891,0.001972705124036328
1265,-0.00135851986026658,0.0024505084799763114
1266,-0.004290599393509391,0.0028319388576976325
1267,0.011690793095631195,0.0028722879231084524
1268,0.03598589042425813,0.0032082624399163533
1269,0.009095551158486063,0.0036353467675917972
1270,-0.023896944427157903,0.003704101764124709
1271,-0.03223563617976104,0.003404674946682185
1272,-0.044547186904501546,0.0030796696952108287
1273,0.020290045710151652,0.0028326312465313487
1274,0.013666228646517823,0.002808258976360138
1275,-0.0057330584900799715,0.0027648755927041145
1276,-0.02732417138237668,0.0025460945437411533
1277,-0.03020914020139413,0.0024032137640999764
1278,0.01234690499834479,0.0019699282808747476
1279,0.01242769790117333,0.0018571734765438887
